OBJECTID,FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
144,143,2916,1005664.06,0,9.3008461,9.3008461,1.83965246,1.807220959,5364.426574,1.542250872,4.388551235
145,144,2862,987040.6515,0,11.79218006,11.79218006,2.903367274,2.153730527,8309.43714,2.180545568,5.878684521
146,145,2916,1005664.06,0,8.249793053,8.249793053,1.258499358,1.182837746,3669.784129,1.219366789,2.180545568
147,146,2916,1005664.06,0,3.082270145,3.082270145,1.032932112,0.753433754,3012.030038,1.219366789,1.724184871
148,147,2916,1005664.06,0,9.254412651,9.254412651,2.294115715,1.768654543,6689.641426,1.724184871,4.681261539
149,148,2862,987040.6515,0,1.724184871,1.724184871,0.3854136,0.622835445,1103.053724,0,1.542250872
150,149,2862,987040.6515,0,6.357520103,6.357520103,1.421517892,1.296440651,4068.384208,1.542250872,3.309338069
151,150,2862,987040.6515,0,3.082270145,3.082270145,0.967581463,0.789415379,2769.218146,1.219366789,1.724184871
152,151,2809,968762.121,0,3.082270145,3.082270145,1.10243138,0.773647855,3096.729747,1.542250872,1.724184871
153,152,2916,1005664.06,0,1.724184871,1.724184871,0.309230555,0.575048782,901.7162984,0,1.542250872
154,153,2916,1005664.06,0,1.724184871,1.724184871,0.443908045,0.664552589,1294.435858,0,1.542250872
155,154,2862,987040.6515,0,3.268847227,3.268847227,0.719768214,0.742460291,2059.976627,0.545383275,1.724184871
156,155,2916,1005664.06,0,9.781461716,9.781461716,4.342254161,1.699659944,12662.01313,4.251885891,6.715303421
157,156,2916,1005664.06,0,10.04095173,10.04095173,4.253968282,2.234395845,12404.57151,4.251885891,7.533224583
158,157,2916,1005664.06,0,6.357520103,6.357520103,2.446555134,1.121834641,7134.154771,2.247587204,3.964232206
159,158,2862,987040.6515,0,4.354793072,4.354793072,1.114931446,0.98331429,3190.933799,1.219366789,2.247587204
160,159,2916,1005664.06,0,1.724184871,1.724184871,0.320300819,0.595999952,933.9971885,0,1.542250872
161,160,2916,1005664.06,0,7.667024136,7.667024136,2.955152054,1.582777416,8617.223388,2.778823137,5.073506832
162,161,2916,1005664.06,0,3.082270145,3.082270145,1.408498662,0.756962934,4107.182099,1.542250872,2.247587204
163,162,2916,1005664.06,0,2.934499025,2.934499025,0.90154579,0.745814222,2628.907524,1.219366789,1.724184871
164,163,2862,987040.6515,0,14.85128784,14.85128784,2.865857504,3.113392803,8202.084177,1.635754704,7.761116505
165,164,2916,1005664.06,0,10.47157669,10.47157669,2.056037176,1.812897688,5995.404404,1.635754704,4.649663448
166,165,2862,987040.6515,0,5.878684521,5.878684521,2.172507652,1.120408281,6217.716899,1.965695262,3.487947464
167,166,2916,1005664.06,0,16.46504021,16.46504021,4.023009744,3.495545696,11731.09641,3.082270145,9.663716316
168,167,2862,987040.6515,0,7.667024136,7.667024136,2.487220212,1.381921285,7118.424248,2.247587204,4.388551235
169,168,2916,1005664.06,0,3.082270145,3.082270145,1.028190025,0.795707925,2998.202111,1.219366789,1.724184871
170,169,2916,1005664.06,0,5.355909824,5.355909824,0.894422049,1.146909752,2608.134695,0.545383275,2.247587204
171,170,2916,1005664.06,0,10.98732281,10.98732281,2.789629475,2.553128417,8134.559548,1.724184871,6.865769386
172,171,2916,1005664.06,0,1.724184871,1.724184871,0.545812723,0.693740957,1591.589901,0,1.635754704
173,172,2862,987040.6515,0,1.724184871,1.724184871,0.407519183,0.646828205,1166.319901,0,1.542250872
174,173,2916,1005664.06,0,11.87525654,11.87525654,1.998384241,1.708213684,5827.288447,1.724184871,3.73292768
175,174,2916,1005664.06,0,3.082270145,3.082270145,0.765853554,0.74391076,2233.228963,0.545383275,1.724184871
176,175,2862,987040.6515,0,12.97622204,12.97622204,5.289027458,3.039612199,15137.19658,4.896641254,9.737487793
177,176,2916,1005664.06,0,4.866467476,4.866467476,1.117636546,1.074392685,3259.028168,1.219366789,2.724942446
178,177,2916,1005664.06,0,4.488278389,4.488278389,1.082608342,0.828057832,3156.885924,1.219366789,1.724184871
179,178,2916,1005664.06,0,11.74441242,11.74441242,1.936766375,2.647012734,5647.61075,1.219366789,6.334464073
180,179,2916,1005664.06,0,13.98967648,13.98967648,6.041713707,3.054875527,17617.63717,6.002085209,10.47157669
181,180,2916,1005664.06,0,14.75027275,14.75027275,2.527556507,2.769335875,7370.354774,1.542250872,6.561258316
182,181,2916,1005664.06,0,24.3386116,24.3386116,8.504633509,5.45955312,24799.51131,7.074963093,17.08084488
183,182,2916,1005664.06,0,1.724184871,1.724184871,0.551694361,0.684624979,1608.740756,0,1.635754704
184,183,2862,987040.6515,0,7.667024136,7.667024136,1.036952648,1.399825721,2967.75848,0.545383275,2.934499025
185,184,2916,1005664.06,0,9.176465034,9.176465034,2.221061119,2.003228682,6476.614223,1.635754704,5.258014679
186,185,2862,987040.6515,0,6.194268227,6.194268227,0.867553372,1.261395804,2482.93775,0,2.724942446
187,186,2916,1005664.06,0,4.681261539,4.681261539,1.629137973,0.973216073,4750.56633,1.542250872,3.082270145
188,187,2862,987040.6515,0,1.724184871,1.724184871,0.488876604,0.671570418,1399.164842,0,1.635754704
189,188,2916,1005664.06,0,4.1463871,4.1463871,1.220626046,0.903860721,3559.345551,1.542250872,2.312678337
190,189,2916,1005664.06,0,4.617845535,4.617845535,1.135993435,0.949453671,3312.556856,1.542250872,2.247587204
191,190,2916,1005664.06,0,8.000328064,8.000328064,1.122826184,1.334971097,3274.161152,1.219366789,2.247587204
192,191,2862,987040.6515,0,19.73953438,19.73953438,4.445757644,4.085127007,12723.75838,3.082270145,11.08987236
193,192,2862,987040.6515,0,11.80408764,11.80408764,3.458903609,2.151666319,9899.382129,2.934499025,6.538944721
